Start;End;Sleep Quality;Regularity;Mood;Heart rate (bpm);Steps;Alarm mode;Air Pressure (Pa);City;Movements per hour;Time in bed (seconds);Time asleep (seconds);Time before sleep (seconds);Window start;Window stop;Did snore;Snore time;Weather temperature (°F);Weather type;Notes 
2019-03-26 23:47:53;2019-03-27 07:44:34;78%;94%;OK;0;0;Normal;100.3;San Francisco;53.7;28601.4;25455.2;3146.2;2019-03-27 07:40:00;2019-03-27 08:00:00;true;0.0;54.7;Rain;Congested sinuses :Smoked weed:Stressful day
2019-03-27 23:16:53;2019-03-28 07:47:49;97%;94%;Bad;0;0;Normal;101.1;San Francisco;31.3;30656.0;27692.6;2963.4;2019-03-28 07:10:00;2019-03-28 07:30:00;true;0.0;51.8;Cloudy;Ate late:Congested sinuses :Played soccer:Stressful day
2019-03-28 23:34:11;2019-03-28 23:51:06;4%;0%;;0;0;Normal;101.7;San Francisco;0.0;1014.5;994.2;20.3;2019-03-29 07:30:00;2019-03-29 07:50:00;true;0.0;32.0;No weather;Congested sinuses :Up on computer before sleep:Worked out at gym
2019-03-28 23:52:03;2019-03-29 07:41:30;80%;96%;OK;0;0;Normal;101.7;San Francisco;47.5;28166.7;26007.2;563.3;2019-03-29 07:40:00;2019-03-29 08:00:00;true;0.0;52.2;Sunny;Congested sinuses :Drank more than 1 alc beverage :Up on computer before sleep:Up on iPhone/tablet before bed:Worked out at gym
2019-03-31 23:49:21;2019-04-01 08:00:53;78%;97%;Good;0;0;Normal;101.0;San Francisco;57.7;29491.8;27427.4;589.8;2019-04-01 07:40:00;2019-04-01 08:00:00;true;0.0;54.9;Cloudy;Ate late:Congested sinuses :Up on iPhone/tablet before bed
2019-04-01 23:52:02;2019-04-02 08:57:28;91%;92%;OK;0;0;Normal;100.3;San Francisco;49.8;32725.4;29671.1;1418.1;2019-04-02 08:40:00;2019-04-02 09:00:00;true;0.0;53.6;Rain;2 or more coffee cups of caffeine :Ate late:Congested sinuses :Played soccer:Up on iPhone/tablet before bed
2019-04-03 23:01:18;2019-04-04 07:17:42;85%;85%;Good;0;0;Normal;100.9;San Francisco;47.4;29783.4;26209.4;2184.1;2019-04-04 07:05:00;2019-04-04 07:25:00;true;172.0;54.3;Rain;Allergy medicine before bed:Congested sinuses 
2019-04-04 23:55:54;2019-04-05 08:26:34;82%;81%;OK;0;0;Normal;100.7;San Francisco;57.5;30639.9;27065.3;2042.7;2019-04-05 07:40:00;2019-04-05 08:00:00;true;0.0;55.2;Rain;Allergy medicine before bed:Ate late:Congested sinuses :Long day at work. No free time.:Smoked weed:Stressful day:Up on computer before sleep:Worked out at gym
2019-04-07 23:08:45;2019-04-08 07:12:53;71%;83%;OK;0;0;Normal;101.6;San Francisco;69.5;29048.4;24110.2;581.0;2019-04-08 06:35:00;2019-04-08 06:55:00;true;334.0;56.7;Cloudy;Ate late:Congested sinuses :Very chill day:Worked out at gym
2019-04-08 23:10:13;2019-04-09 07:17:42;82%;99%;Good;0;0;Normal;101.4;San Francisco;50.5;29248.8;25251.5;585.0;2019-04-09 07:10:00;2019-04-09 07:30:00;true;408.0;52.2;Sunny;Congested sinuses :Long day at work. No free time.:Meditated in the evening/night:Played soccer:Stressful day
2019-04-10 00:40:56;2019-04-10 08:37:43;83%;88%;Good;0;0;Normal;101.7;San Francisco;45.4;28607.1;26223.2;572.1;2019-04-10 08:40:00;2019-04-10 09:00:00;true;0.0;52.2;Sunny;Ate late:Congested sinuses :Long day at work. No free time.:Up on iPhone/tablet before bed:Worked out at gym
2019-04-10 23:56:29;2019-04-11 07:40:28;73%;87%;OK;0;0;Normal;101.5;San Francisco;60.7;27839.6;25983.6;556.8;2019-04-11 07:35:00;2019-04-11 07:55:00;true;0.0;54.3;Partly cloudy;Ate late:Congested sinuses :Played soccer
2019-04-12 00:33:32;2019-04-12 08:39:33;79%;83%;OK;0;0;Normal;100.8;San Francisco;55.7;29161.1;27119.9;583.2;2019-04-12 08:20:00;2019-04-12 08:40:00;true;0.0;54.1;Fair;Congested sinuses :Drank more than 1 alc beverage :Up on computer before sleep
2019-04-15 23:50:07;2019-04-16 07:58:32;87%;0%;OK;0;0;Normal;100.4;San Francisco;41.1;29305.5;27742.6;1563.0;2019-04-16 07:35:00;2019-04-16 07:55:00;true;946.0;52.0;Sunny;2 or more coffee cups of caffeine :Congested sinuses :Played soccer:Worked out at gym
2019-04-17 23:49:32;2019-04-18 07:52:36;74%;99%;OK;0;0;Normal;101.3;San Francisco;64.0;28984.2;26858.7;2125.5;2019-04-18 07:35:00;2019-04-18 07:55:00;true;540.0;54.5;Sunny;Ate late:Congested sinuses :Meditated in the evening/night:Played soccer:Stressful day
2019-04-18 23:27:08;2019-04-19 07:58:47;85%;98%;Good;0;0;Normal;100.9;San Francisco;52.0;30699.1;23740.7;3069.9;2019-04-19 07:20:00;2019-04-19 07:40:00;true;0.0;52.5;Cloudy;Allergy medicine before bed:Congested sinuses :Smoked weed:Stressful day:Up on iPhone/tablet before bed:Worked out at gym
2019-04-21 23:35:16;2019-04-22 08:00:47;78%;99%;OK;0;0;Normal;101.1;San Francisco;62.6;30331.4;26388.3;606.6;2019-04-22 07:20:00;2019-04-22 07:40:00;true;0.0;52.3;Sunny;Allergy medicine before bed:Congested sinuses :Up on iPhone/tablet before bed:Very chill day:Worked out at gym
2019-04-22 23:33:49;2019-04-23 08:08:33;93%;99%;Good;0;0;Normal;100.8;San Francisco;40.7;30884.5;28825.5;617.7;2019-04-23 07:45:00;2019-04-23 08:05:00;true;0.0;57.7;Fair;Congested sinuses :Smoked weed
2019-04-23 23:14:39;2019-04-24 07:29:08;87%;95%;Good;0;0;Normal;100.5;San Francisco;44.4;29668.8;25416.3;2966.9;2019-04-24 07:20:00;2019-04-24 07:40:00;true;446.0;55.9;Sunny;Congested sinuses :Up on iPhone/tablet before bed
2019-04-24 22:50:21;2019-04-25 07:26:23;86%;96%;Good;0;0;Normal;100.5;San Francisco;51.6;30962.0;26833.7;4128.3;2019-04-25 07:05:00;2019-04-25 07:25:00;true;117.0;54.1;Sunny;Congested sinuses :Meditated in the evening/night:Played soccer:Stressful day:Up on iPhone/tablet before bed
2019-04-26 00:14:29;2019-04-26 08:16:33;77%;90%;OK;0;0;Normal;100.7;San Francisco;58.6;28923.7;25742.1;578.5;2019-04-26 08:05:00;2019-04-26 08:25:00;true;0.0;55.2;Partly cloudy;Congested sinuses :Drank more than 1 alc beverage 
2019-04-28 23:46:25;2019-04-29 08:08:24;77%;95%;OK;0;0;Normal;100.0;San Francisco;62.6;30118.9;29516.6;602.4;2019-04-29 07:35:00;2019-04-29 07:55:00;true;0.0;54.3;Cloudy;Congested sinuses :Smoked weed:Up on iPhone/tablet before bed:Very chill day:Worked out at gym
2019-04-30 00:13:52;2019-04-30 08:20:16;74%;95%;OK;0;0;Normal;100.3;San Francisco;65.0;29184.6;27920.0;583.7;2019-04-30 08:00:00;2019-04-30 08:20:00;true;0.0;54.0;Sunny;Ate late:Congested sinuses :Played soccer:Stressful day:Up on iPhone/tablet before bed
2019-04-30 23:22:47;2019-05-01 08:38:04;91%;92%;OK;0;0;Normal;100.7;San Francisco;50.9;33316.7;30429.2;666.3;2019-05-01 07:35:00;2019-05-01 07:55:00;true;1308.0;54.0;Sunny;Congested sinuses :Smoked weed:Up on iPhone/tablet before bed:Very chill day
2019-05-01 23:34:29;2019-05-02 07:53:17;90%;92%;OK;0;0;Normal;100.9;San Francisco;40.6;29927.6;26436.1;2893.0;2019-05-02 07:30:00;2019-05-02 07:50:00;true;0.0;53.6;Sunny;Ate late:Congested sinuses :Up on iPhone/tablet before bed
2019-05-02 23:24:35;2019-05-03 07:41:30;67%;93%;Good;0;0;Normal;100.7;San Francisco;79.1;29814.9;25740.2;1093.2;2019-05-03 07:20:00;2019-05-03 07:40:00;true;0.0;53.1;Partly cloudy;Allergy medicine before bed:Congested sinuses :Worked out at gym
2019-05-05 22:35:06;2019-05-06 07:35:19;90%;92%;Bad;0;0;Normal;100.6;San Jose;52.3;32412.3;28955.0;1296.5;2019-05-06 07:15:00;2019-05-06 07:35:00;true;0.0;52.3;Cloudy;Allergy medicine before bed:Congested sinuses :Smoked weed:Very chill day
2019-05-06 23:04:29;2019-05-07 07:48:39;91%;94%;Bad;0;0;Normal;100.7;San Francisco;46.9;31449.3;25054.6;3669.1;2019-05-07 07:25:00;2019-05-07 07:45:00;true;0.0;54.5;Cloudy;2 or more coffee cups of caffeine :Allergy medicine before bed:Congested sinuses :Long day at work. No free time.:Meditated in the evening/night:Stressful day:Up on iPhone/tablet before bed
2019-05-08 23:42:21;2019-05-09 07:42:12;79%;94%;OK;0;0;Normal;100.3;San Francisco;54.1;28791.0;26487.7;575.8;2019-05-09 07:25:00;2019-05-09 07:45:00;true;0.0;54.9;Cloudy;Allergy medicine before bed:Congested sinuses :Drank more than 1 alc beverage :Up on iPhone/tablet before bed
2019-05-09 23:54:05;2019-05-10 08:13:34;76%;94%;OK;0;0;Normal;100.1;San Francisco;65.1;29968.8;25972.9;599.4;2019-05-10 07:40:00;2019-05-10 08:00:00;true;0.0;56.1;Partly cloudy;2 or more coffee cups of caffeine :Ate late:Congested sinuses :Long day at work. No free time.:Up on iPhone/tablet before bed:Worked out at gym
2019-05-13 00:17:03;2019-05-13 08:14:31;61%;97%;OK;0;0;Normal;100.7;San Francisco;86.0;28647.8;26547.0;573.0;2019-05-13 07:40:00;2019-05-13 08:00:00;true;0.0;54.0;Cloudy;
2019-05-13 23:29:17;2019-05-14 08:07:28;73%;92%;Good;0;0;Normal;100.9;San Francisco;75.4;31091.3;27982.2;621.8;2019-05-14 07:35:00;2019-05-14 07:55:00;true;0.0;55.8;Cloudy;2 or more coffee cups of caffeine :Allergy medicine before bed:Ate late:Congested sinuses :Meditated in the evening/night:Smoked weed:Worked out at gym
2019-05-14 23:21:33;2019-05-15 08:07:51;82%;96%;OK;0;0;Normal;100.6;San Francisco;62.5;31577.5;26735.7;1263.1;2019-05-15 07:25:00;2019-05-15 07:45:00;true;358.0;56.5;Rain;Congested sinuses :Worked out at gym
2019-05-15 22:48:30;2019-05-16 07:09:32;79%;93%;OK;0;0;Normal;99.8;San Francisco;60.0;30061.4;24349.7;1102.2;2019-05-16 07:05:00;2019-05-16 07:25:00;true;0.0;54.9;Rainy showers;2 or more coffee cups of caffeine :Played soccer:Up on iPhone/tablet before bed
2019-05-16 23:03:29;2019-05-17 07:31:51;80%;94%;Good;0;0;Normal;100.9;San Francisco;61.1;30502.4;25215.3;610.0;2019-05-17 07:10:00;2019-05-17 07:30:00;true;548.0;53.4;Partly cloudy;Allergy medicine before bed:Congested sinuses :Drank more than 1 alc beverage 
2019-05-20 00:07:55;2019-05-20 08:14:14;83%;85%;OK;0;0;Normal;100.4;San Francisco;49.8;29178.4;28303.0;875.4;2019-05-20 08:00:00;2019-05-20 08:20:00;true;0.0;53.8;Sunny;Congested sinuses :Smoked weed:Up on computer before sleep:Very chill day
2019-05-21 00:15:19;2019-05-21 08:08:33;83%;98%;Good;0;0;Normal;100.6;San Francisco;45.7;28394.7;27826.8;567.9;2019-05-21 07:50:00;2019-05-21 08:10:00;true;0.0;53.8;Rainy showers;2 or more coffee cups of caffeine :Congested sinuses :Meditated in the evening/night:Up on computer before sleep
2019-05-21 23:21:47;2019-05-22 07:31:06;75%;93%;OK;0;0;Normal;100.3;San Francisco;64.2;29359.2;26325.4;587.2;2019-05-22 07:10:00;2019-05-22 07:30:00;true;0.0;52.5;Sunny;Allergy medicine before bed:Congested sinuses :Long day at work. No free time.:Worked out at gym
2019-05-27 23:44:35;2019-05-28 07:37:57;81%;0%;Good;0;0;Normal;100.9;San Francisco;49.5;28401.7;26034.9;1041.4;2019-05-28 07:55:00;2019-05-28 08:15:00;true;89.0;55.6;Partly cloudy;Ate late:Congested sinuses :Up on iPhone/tablet before bed:Very chill day
2019-05-28 07:38:26;2019-05-28 08:04:44;6%;0%;;0;0;Normal;100.9;San Francisco;0.0;1577.2;1545.7;31.5;2019-05-28 07:55:00;2019-05-28 08:15:00;true;0.0;55.6;Partly cloudy;
2019-05-28 23:22:15;2019-05-29 07:45:13;89%;96%;Good;0;0;Normal;100.6;San Francisco;44.4;30178.6;29474.4;704.2;2019-05-29 08:05:00;2019-05-29 08:25:00;true;0.0;55.8;Partly cloudy;Ate late:Congested sinuses :Long day at work. No free time.:Stressful day
2019-05-29 23:19:06;2019-05-30 07:46:40;82%;98%;OK;0;0;Normal;100.4;San Francisco;57.7;30453.8;25885.8;2842.4;2019-05-30 07:25:00;2019-05-30 07:45:00;true;0.0;53.6;Cloudy;Ate late:Congested sinuses :Played soccer:Stressful day
2019-05-30 23:55:33;2019-05-31 07:59:42;77%;96%;OK;0;0;Normal;100.5;San Francisco;58.9;29049.1;24885.4;581.0;2019-05-31 07:55:00;2019-05-31 08:15:00;true;0.0;55.6;Fair;2 or more coffee cups of caffeine :Congested sinuses :Smoked weed:Worked out at gym
2019-06-02 23:56:05;2019-06-03 08:12:28;80%;98%;OK;0;0;Normal;100.5;San Francisco;58.3;29783.6;27698.8;595.7;2019-06-03 07:55:00;2019-06-03 08:15:00;true;0.0;54.7;Cloudy;Congested sinuses :Smoked weed:Up on computer before sleep
2019-06-03 23:29:01;2019-06-04 08:02:06;70%;95%;OK;0;0;Normal;100.4;San Francisco;79.2;30784.7;26474.8;615.7;2019-06-04 07:40:00;2019-06-04 08:00:00;true;0.0;57.0;Sunny;Ate late:Meditated in the evening/night:Worked out at gym
2019-06-05 01:10:44;2019-06-05 08:59:24;76%;86%;Bad;0;0;Normal;100.3;San Francisco;57.2;28120.7;24371.3;562.4;2019-06-05 08:55:00;2019-06-05 09:15:00;true;0.0;61.5;Partly cloudy;Drank more than 1 alc beverage 
2019-06-05 23:26:52;2019-06-06 07:47:00;71%;83%;OK;0;0;Normal;100.4;San Francisco;74.9;30008.0;26107.0;1500.4;2019-06-06 07:25:00;2019-06-06 07:45:00;true;0.0;55.2;Sunny;2 or more coffee cups of caffeine :Allergy medicine before bed:Congested sinuses :Drank more than 1 alc beverage 
2019-06-06 23:41:55;2019-06-07 08:05:30;79%;83%;OK;0;0;Normal;100.8;San Luis Obispo;62.7;30215.6;27194.0;3021.6;2019-06-07 07:45:00;2019-06-07 08:05:00;true;0.0;57.9;Sunny;2 or more coffee cups of caffeine :Congested sinuses :Smoked weed:Up on iPhone/tablet before bed
2019-06-10 00:42:26;2019-06-10 08:38:21;59%;87%;OK;0;0;Normal;100.7;San Francisco;91.4;28555.1;26841.8;571.1;2019-06-10 08:30:00;2019-06-10 08:50:00;true;0.0;73.2;Partly cloudy;Allergy medicine before bed:Congested sinuses :Drank more than 1 alc beverage 
2019-06-11 00:01:16;2019-06-11 07:54:33;62%;88%;OK;0;0;Normal;100.7;San Francisco;84.0;28396.5;23663.7;567.9;2019-06-11 07:55:00;2019-06-11 08:15:00;true;0.0;63.0;Sunny;2 or more coffee cups of caffeine :Congested sinuses :Smoked weed:Up on iPhone/tablet before bed:Worked out at gym
2019-06-11 23:19:21;2019-06-12 07:34:33;68%;90%;OK;0;0;Normal;100.5;San Francisco;79.9;29712.0;26344.6;1881.8;2019-06-12 07:30:00;2019-06-12 07:50:00;true;0.0;61.7;Sunny;2 or more coffee cups of caffeine :Allergy medicine before bed:Congested sinuses :Meditated in the evening/night:Worked out at gym
2019-06-12 23:40:18;2019-06-13 08:26:35;63%;90%;Bad;0;0;Normal;100.5;San Francisco;95.3;31577.8;26841.1;631.6;2019-06-13 07:40:00;2019-06-13 08:00:00;true;0.0;58.5;Partly cloudy;Ate late:Congested sinuses :Played soccer:Up on iPhone/tablet before bed
2019-06-15 00:58:08;2019-06-15 09:02:32;77%;87%;Good;0;0;Normal;100.6;San Francisco;61.4;29064.5;27320.7;1743.9;2019-06-15 09:00:00;2019-06-15 09:20:00;true;0.0;56.8;Cloudy;2 or more coffee cups of caffeine :Allergy medicine before bed:Congested sinuses :Smoked weed
2019-06-17 03:06:31;2019-06-17 11:27:24;48%;62%;OK;0;0;Normal;100.1;San Francisco;119.0;30053.0;27448.4;601.1;2019-06-17 11:10:00;2019-06-17 11:30:00;true;0.0;61.9;Sunny;Congested sinuses :Drank more than 1 alc beverage :Smoked weed:Up on computer before sleep
2019-06-17 23:52:41;2019-06-18 08:35:31;94%;56%;OK;0;0;Normal;100.4;San Francisco;43.9;31370.1;27501.1;1463.9;2019-06-18 08:00:00;2019-06-18 08:20:00;true;0.0;59.4;Fair;Ate late:Congested sinuses :Up on computer before sleep:Worked out at gym
2019-06-19 00:13:11;2019-06-19 08:12:53;74%;72%;Good;0;0;Normal;100.5;San Francisco;67.2;28782.4;25712.3;575.6;2019-06-19 08:00:00;2019-06-19 08:20:00;true;0.0;58.8;Partly cloudy;Allergy medicine before bed:Congested sinuses :Smoked weed:Up on computer before sleep:Worked out at gym
2019-06-19 23:03:31;2019-06-20 07:53:24;90%;77%;OK;0;0;Normal;100.5;San Francisco;52.7;31793.6;27130.5;2437.5;2019-06-20 07:10:00;2019-06-20 07:30:00;true;0.0;56.8;Partly cloudy;Long day at work. No free time.:Meditated in the evening/night:Played soccer
2019-06-20 23:36:08;2019-06-21 08:33:07;83%;91%;OK;0;0;Normal;100.3;San Francisco;66.2;32219.1;28460.2;644.4;2019-06-21 07:40:00;2019-06-21 08:00:00;true;0.0;57.2;Sunny;Ate late:Congested sinuses :Up on iPhone/tablet before bed:Worked out at gym
2019-06-23 23:29:01;2019-06-24 07:52:09;87%;93%;OK;0;0;Normal;101.6;Seattle;49.2;30188.0;27974.2;603.8;2019-06-24 07:10:00;2019-06-24 07:30:00;true;0.0;53.8;Partly cloudy;2 or more coffee cups of caffeine :Smoked weed:Up on iPhone/tablet before bed
2019-06-25 01:53:41;2019-06-25 08:51:29;67%;72%;OK;0;0;Normal;100.2;San Francisco;60.7;25068.1;22895.5;501.4;2019-06-25 08:30:00;2019-06-25 08:50:00;true;0.0;62.1;Fair;Congested sinuses 
2019-06-25 23:59:47;2019-06-26 08:20:45;81%;76%;OK;0;0;Normal;100.4;San Francisco;60.5;30058.1;26952.1;601.2;2019-06-26 08:10:00;2019-06-26 08:30:00;true;0.0;58.1;Fair;Ate late:Long day at work. No free time.
2019-06-26 23:45:18;2019-06-27 07:47:42;80%;82%;Good;0;0;Normal;100.9;San Francisco;55.7;28944.2;27014.6;578.9;2019-06-27 07:45:00;2019-06-27 08:05:00;true;0.0;57.2;Partly cloudy;2 or more coffee cups of caffeine :Congested sinuses :Drank more than 1 alc beverage 
2019-06-27 23:11:56;2019-06-28 07:41:57;87%;89%;OK;0;0;Normal;100.9;San Francisco;51.3;30600.1;23358.1;5814.0;2019-06-28 07:25:00;2019-06-28 07:45:00;true;0.0;57.7;Partly cloudy;Allergy medicine before bed:Congested sinuses :Meditated in the evening/night:Smoked weed:Up on iPhone/tablet before bed:Worked out at gym
2019-06-30 22:36:49;2019-07-01 07:06:34;86%;90%;OK;0;0;Normal;100.9;San Francisco;53.1;30585.8;26099.9;1529.3;2019-07-01 06:45:00;2019-07-01 07:05:00;true;0.0;56.7;Fair;Ate late:Congested sinuses :Drank more than 1 alc beverage :Very chill day
2019-07-01 23:43:08;2019-07-02 07:28:47;74%;88%;Good;0;0;Normal;100.7;San Francisco;62.4;27939.1;22537.6;2700.8;2019-07-02 08:10:00;2019-07-02 08:30:00;true;0.0;32.0;No weather;2 or more coffee cups of caffeine :Allergy medicine before bed:Ate late:Congested sinuses :Long day at work. No free time.:Worked out at gym
2019-07-02 23:03:13;2019-07-03 07:56:48;77%;89%;OK;0;0;Normal;100.5;San Francisco;75.1;32015.3;29027.2;640.3;2019-07-03 06:55:00;2019-07-03 07:15:00;true;0.0;56.8;Sunny;Worked out at gym
2019-07-03 23:01:30;2019-07-04 05:24:49;70%;86%;Bad;0;0;Normal;100.4;San Francisco;42.0;22998.6;20085.4;1916.5;2019-07-04 05:20:00;2019-07-04 05:30:00;true;0.0;55.9;Partly cloudy;
2019-07-07 22:23:26;2019-07-08 06:04:45;76%;0%;Bad;0;0;Normal;101.2;San Diego;56.7;27678.7;23711.4;553.6;2019-07-08 06:00:00;2019-07-08 06:10:00;true;0.0;61.7;Partly cloudy;Smoked weed:Up on iPhone/tablet before bed:Very chill day
2019-07-08 23:33:35;2019-07-09 07:52:43;88%;75%;Good;0;0;Normal;100.8;San Francisco;47.6;29947.8;28749.9;599.0;2019-07-09 07:40:00;2019-07-09 08:00:00;true;0.0;55.4;Cloudy;Allergy medicine before bed:Congested sinuses :Worked out at gym
2019-07-09 23:56:20;2019-07-10 08:05:26;76%;85%;OK;0;0;Normal;101.0;San Francisco;65.7;29346.5;23575.0;1760.8;2019-07-10 08:00:00;2019-07-10 08:20:00;true;0.0;58.1;Cloudy;Allergy medicine before bed:Congested sinuses :Smoked weed:Up on computer before sleep:Worked out at gym
2019-07-11 00:00:49;2019-07-11 08:16:49;79%;89%;Bad;0;0;Normal;101.0;San Francisco;62.1;29759.6;26585.2;595.2;2019-07-11 08:05:00;2019-07-11 08:25:00;true;0.0;58.5;Partly cloudy;Congested sinuses :Played soccer
2019-07-12 00:01:02;2019-07-12 08:28:29;95%;97%;Good;0;0;Normal;100.7;San Francisco;37.7;30447.3;29330.9;1116.4;2019-07-12 08:15:00;2019-07-12 08:35:00;true;0.0;57.7;Partly cloudy;2 or more coffee cups of caffeine :Meditated in the evening/night
2019-07-15 00:02:48;2019-07-15 08:46:21;98%;97%;OK;0;0;Normal;100.8;San Francisco;38.2;31413.8;30785.6;628.3;2019-07-15 08:05:00;2019-07-15 08:25:00;true;0.0;61.3;Sunny;Meditated in the evening/night:Very chill day:Worked out at gym
2019-07-16 00:21:07;2019-07-16 08:26:38;95%;95%;OK;0;0;Normal;100.6;San Francisco;30.3;29131.4;28548.8;582.6;2019-07-16 08:05:00;2019-07-16 08:25:00;true;560.0;60.4;Partly cloudy;Congested sinuses :Worked out at gym
2019-07-16 23:56:37;2019-07-17 07:34:39;81%;92%;Good;0;0;Normal;100.3;San Francisco;47.2;27482.0;23084.8;549.6;2019-07-17 07:10:00;2019-07-17 07:30:00;true;410.0;56.7;Partly cloudy;Allergy medicine before bed
2019-07-18 00:27:44;2019-07-18 08:02:02;79%;92%;OK;0;0;Normal;100.4;San Francisco;48.1;27258.5;25713.9;545.2;2019-07-18 07:40:00;2019-07-18 08:00:00;true;0.0;58.5;Cloudy;Allergy medicine before bed:Ate late:Played soccer:Smoked weed:Up on iPhone/tablet before bed:Worked out at gym
2019-07-18 08:02:19;2019-07-18 09:33:51;20%;0%;OK;0;0;Normal;100.5;San Francisco;0.0;5491.4;5381.6;109.8;2019-07-18 09:10:00;2019-07-18 09:30:00;true;0.0;59.4;Cloudy;
2019-07-18 23:52:25;2019-07-19 08:50:41;93%;90%;OK;0;0;Normal;100.4;San Francisco;50.3;32296.9;29713.2;645.9;2019-07-19 08:10:00;2019-07-19 08:30:00;true;219.0;60.6;Sunny;Ate late:Congested sinuses :Meditated in the evening/night:Up on iPhone/tablet before bed
2019-07-21 23:42:45;2019-07-22 07:50:27;82%;90%;Bad;0;0;Normal;100.5;San Francisco;53.6;29261.2;24579.4;4681.8;2019-07-22 07:30:00;2019-07-22 07:50:00;true;0.0;58.1;Sunny;Allergy medicine before bed:Congested sinuses :Drank more than 1 alc beverage :Smoked weed:Up on iPhone/tablet before bed:Worked out at gym
2019-07-22 23:31:23;2019-07-23 08:13:17;100%;95%;OK;0;0;Normal;100.7;San Francisco;27.5;31314.4;30688.1;626.3;2019-07-23 07:40:00;2019-07-23 08:00:00;true;0.0;56.7;Partly cloudy;Up on iPhone/tablet before bed:Worked out at gym
2019-07-24 00:24:02;2019-07-24 08:40:40;98%;92%;OK;0;0;Normal;100.8;San Francisco;28.8;29798.8;29202.8;596.0;2019-07-24 08:10:00;2019-07-24 08:30:00;true;778.0;58.1;Sunny;Drank more than 1 alc beverage 
2019-07-25 00:02:37;2019-07-25 08:22:24;94%;93%;Good;0;0;Normal;100.5;San Francisco;36.9;29986.4;27587.5;599.7;2019-07-25 08:10:00;2019-07-25 08:30:00;true;0.0;57.7;Partly cloudy;2 or more coffee cups of caffeine :Congested sinuses :Played soccer
2019-07-25 23:41:36;2019-07-26 08:05:51;100%;93%;OK;0;0;Normal;100.6;San Francisco;25.2;30255.4;28742.6;1512.8;2019-07-26 07:50:00;2019-07-26 08:10:00;true;0.0;58.6;Cloudy;2 or more coffee cups of caffeine :Ate late:Congested sinuses :Up on iPhone/tablet before bed:Worked out at gym
2019-07-28 23:51:29;2019-07-29 08:15:58;100%;97%;OK;0;0;Normal;100.5;San Francisco;24.2;30268.8;29058.1;1210.8;2019-07-29 08:00:00;2019-07-29 08:20:00;true;0.0;58.3;Partly cloudy;Congested sinuses :Meditated in the evening/night:Very chill day
2019-07-29 23:50:24;2019-07-30 08:08:56;79%;99%;OK;0;0;Normal;100.5;San Francisco;61.3;29912.1;27319.7;598.2;2019-07-30 07:40:00;2019-07-30 08:00:00;true;0.0;57.4;Cloudy;Allergy medicine before bed:Worked out at gym
2019-07-31 00:52:09;2019-07-31 09:03:35;99%;91%;Good;0;0;Normal;100.5;San Francisco;24.6;29485.4;27126.6;2358.8;2019-07-31 08:40:00;2019-07-31 09:00:00;true;0.0;58.8;Sunny;Allergy medicine before bed:Smoked weed:Stressful day:Up on iPhone/tablet before bed
2019-07-31 23:30:54;2019-08-01 07:58:23;93%;87%;OK;0;0;Normal;100.6;San Francisco;39.5;30448.9;27099.5;1116.5;2019-08-01 07:30:00;2019-08-01 07:50:00;true;0.0;56.5;Cloudy;Up on iPhone/tablet before bed:Worked out at gym
2019-08-01 23:59:16;2019-08-02 02:50:50;32%;0%;OK;0;0;Normal;100.8;San Francisco;35.0;10294.0;4941.1;1750.0;2019-08-02 08:10:00;2019-08-02 08:30:00;true;0.0;32.0;No weather;Congested sinuses :Drank more than 1 alc beverage :Smoked weed:Up on iPhone/tablet before bed
2019-08-02 02:51:04;2019-08-02 08:47:48;72%;76%;OK;0;0;Normal;100.8;San Francisco;24.5;21403.4;18478.3;998.8;2019-08-02 08:10:00;2019-08-02 08:30:00;true;0.0;60.6;Fair;
2019-08-05 00:41:10;2019-08-05 08:20:54;91%;78%;OK;0;0;Normal;100.6;San Francisco;27.4;27584.5;26481.1;1103.4;2019-08-05 08:00:00;2019-08-05 08:20:00;true;207.0;57.4;Cloudy;Very chill day
2019-08-05 23:33:11;2019-08-06 07:33:03;93%;84%;Good;0;0;Normal;100.5;San Francisco;30.5;28791.4;26008.2;1535.5;2019-08-06 07:30:00;2019-08-06 08:00:00;true;0.0;57.9;Cloudy;Congested sinuses :Up on iPhone/tablet before bed:Worked out at gym
2019-08-06 23:48:01;2019-08-07 08:16:16;97%;88%;OK;0;0;Normal;100.5;San Francisco;33.8;30495.1;29885.2;609.9;2019-08-07 07:45:00;2019-08-07 08:15:00;true;0.0;57.4;Partly cloudy;Allergy medicine before bed:Congested sinuses :Smoked weed:Worked out at gym
2019-08-08 00:08:20;2019-08-08 08:28:56;100%;90%;OK;0;0;Normal;100.5;San Francisco;23.1;30036.0;24329.1;3304.0;2019-08-08 08:00:00;2019-08-08 08:30:00;true;0.0;57.7;Partly cloudy;Ate late:Congested sinuses :Long day at work. No free time.:Played soccer:Stressful day:Up on iPhone/tablet before bed
2019-08-12 23:37:22;2019-08-13 08:19:24;100%;0%;OK;0;0;Normal;100.6;San Francisco;25.2;31321.2;25996.6;1670.5;2019-08-13 07:35:00;2019-08-13 08:05:00;true;87.0;61.5;Sunny;Smoked weed:Very chill day
